j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_harmonicRhythm	a_pitchNames	a_bass	a_tenor	a_alto	a_soprano	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	measureMisalignment	qualityScoreNotes	qualityNonChordTones	qualityMissingChordTones	qualitySquaredSum	incongruentBass
1.25	1.5	1.0	['C#4', 'E#4', 'G#4']	['M3', 'P5']	[False, False, False]	1.0	1.5	0.0	I	4.0	('C#', 'E#', 'G#')	C#	E#	G#	C#	C#	0.0	maj	(1, 5, 8)	C#	C#	1	None	False	['C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#']	0.0	0.0	0.0	0.0
1.375	1.5	1.0	['C#4', 'E#4', 'G#4']	['M3', 'P5']	[False, False, False]	1.0	1.5	0.0	I	4.0	('C#', 'E#', 'G#')	C#	E#	G#	C#	C#	0.0	maj	(1, 5, 8)	C#	C#	1	None	False	['C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#']	0.0	0.0	0.0	0.0
1.5	1.5	2.0	['D#4', 'F#4', 'A#4', 'C#5']	['m3', 'P5', 'm7']	[True, True, True, True]	2.0	1.5	1.0	ii7	0.0	('D#', 'F#', 'A#', 'C#')	D#	F#	A#	C#	D#	0.0	min7	(1, 3, 6, 10)	C#	C#	2	None	False	['D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#']	0.0	0.0	0.0	0.0
1.625	1.5	2.0	['D#4', 'F#4', 'A#4', 'C#5']	['m3', 'P5', 'm7']	[False, False, False, False]	2.0	1.5	1.0	ii7	1.0	('D#', 'F#', 'A#', 'C#')	D#	F#	A#	C#	D#	0.0	min7	(1, 3, 6, 10)	C#	C#	2	None	False	['D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#']	0.0	0.0	0.0	0.0
1.75	1.5	2.0	['D#4', 'F#4', 'A#4', 'C#5']	['m3', 'P5', 'm7']	[False, False, False, False]	2.0	1.5	1.0	ii7	2.0	('D#', 'F#', 'A#', 'C#')	D#	F#	A#	C#	D#	0.0	min7	(1, 3, 6, 10)	C#	C#	2	None	False	['D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#']	0.0	0.0	0.0	0.0
1.875	1.5	2.0	['D#4', 'F#4', 'A#4', 'C#5']	['m3', 'P5', 'm7']	[False, False, False, False]	2.0	1.5	1.0	ii7	2.0	('D#', 'F#', 'A#', 'C#')	D#	F#	A#	C#	D#	0.0	min7	(1, 3, 6, 10)	C#	C#	2	None	False	['D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#']	0.0	0.0	0.0	0.0
2.0	1.5	2.0	['D#4', 'F#4', 'A#4', 'C#5']	['m3', 'P5', 'm7']	[False, False, False, False]	2.0	1.5	1.0	ii7	3.0	('D#', 'F#', 'A#', 'C#')	D#	F#	A#	C#	D#	0.0	min7	(1, 3, 6, 10)	C#	C#	2	None	False	['D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#']	0.0	0.0	0.0	0.0
2.125	1.5	2.0	['D#4', 'F#4', 'A#4', 'C#5']	['m3', 'P5', 'm7']	[False, False, False, False]	2.0	1.5	1.0	ii7	3.0	('D#', 'F#', 'A#', 'C#')	D#	F#	A#	C#	D#	0.0	min7	(1, 3, 6, 10)	C#	C#	2	None	False	['D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#']	0.0	0.0	0.0	0.0
2.25	1.5	2.0	['D#4', 'F#4', 'A#4', 'C#5']	['m3', 'P5', 'm7']	[False, False, False, False]	2.0	1.5	1.0	ii7	3.0	('D#', 'F#', 'A#', 'C#')	D#	F#	A#	C#	D#	0.0	min7	(1, 3, 6, 10)	C#	C#	2	None	False	['D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#']	0.0	0.0	0.0	0.0
2.375	1.5	2.0	['D#4', 'F#4', 'A#4', 'C#5']	['m3', 'P5', 'm7']	[False, False, False, False]	2.0	1.5	1.0	ii7	3.0	('D#', 'F#', 'A#', 'C#')	D#	F#	A#	C#	D#	0.0	min7	(1, 3, 6, 10)	C#	C#	2	None	False	['D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#']	0.0	0.0	0.0	0.0
2.5	1.5	2.0	['D#4', 'F#4', 'A#4', 'C#5']	['m3', 'P5', 'm7']	[False, False, False, False]	2.0	1.5	1.0	ii7	4.0	('D#', 'F#', 'A#', 'C#')	D#	F#	A#	C#	D#	0.0	min7	(1, 3, 6, 10)	C#	C#	2	None	False	['D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#']	0.0	0.0	0.0	0.0
2.625	1.5	2.0	['D#4', 'F#4', 'A#4', 'C#5']	['m3', 'P5', 'm7']	[False, False, False, False]	2.0	1.5	1.0	ii7	4.0	('D#', 'F#', 'A#', 'C#')	D#	F#	A#	C#	D#	0.0	min7	(1, 3, 6, 10)	C#	C#	2	None	False	['D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#']	0.0	0.0	0.0	0.0
2.75	1.5	2.0	['D#4', 'F#4', 'A#4', 'C#5']	['m3', 'P5', 'm7']	[False, False, False, False]	2.0	1.5	1.0	ii7	4.0	('D#', 'F#', 'A#', 'C#')	D#	F#	A#	C#	D#	0.0	min7	(1, 3, 6, 10)	C#	C#	2	None	False	['D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#']	0.0	0.0	0.0	0.0
2.875	1.5	2.0	['D#4', 'F#4', 'A#4', 'C#5']	['m3', 'P5', 'm7']	[False, False, False, False]	2.0	1.5	1.0	ii7	4.0	('D#', 'F#', 'A#', 'C#')	D#	F#	A#	C#	D#	0.0	min7	(1, 3, 6, 10)	C#	C#	2	None	False	['D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#', 'D#', 'F#', 'A#', 'C#']	0.0	0.0	0.0	0.0
3.0	1.5	3.0	['E#4', 'G#4', 'C#5']	['m3', 'm6']	[True, True, True]	3.0	1.5	2.0	I	0.0	('E#', 'G#', 'C#')	E#	G#	C#	C#	C#	1.0	maj	(1, 5, 8)	C#	C#	1	None	False	['E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#']	0.0	0.0	0.0	0.0
3.125	1.5	3.0	['E#4', 'G#4', 'C#5']	['m3', 'm6']	[False, False, False]	3.0	1.5	2.0	I	1.0	('E#', 'G#', 'C#')	E#	G#	C#	C#	C#	1.0	maj	(1, 5, 8)	C#	C#	1	None	False	['E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#']	0.0	0.0	0.0	0.0
3.25	1.5	3.0	['E#4', 'G#4', 'C#5']	['m3', 'm6']	[False, False, False]	3.0	1.5	2.0	I	2.0	('E#', 'G#', 'C#')	E#	G#	C#	C#	C#	1.0	maj	(1, 5, 8)	C#	C#	1	None	False	['E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#']	0.0	0.0	0.0	0.0
3.375	1.5	3.0	['E#4', 'G#4', 'C#5']	['m3', 'm6']	[False, False, False]	3.0	1.5	2.0	I	2.0	('E#', 'G#', 'C#')	E#	G#	C#	C#	C#	1.0	maj	(1, 5, 8)	C#	C#	1	None	False	['E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#']	0.0	0.0	0.0	0.0
3.5	1.5	3.0	['E#4', 'G#4', 'C#5']	['m3', 'm6']	[False, False, False]	3.0	1.5	2.0	I	3.0	('E#', 'G#', 'C#')	E#	G#	C#	C#	C#	1.0	maj	(1, 5, 8)	C#	C#	1	None	False	['E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#']	0.0	0.0	0.0	0.0
3.625	1.5	3.0	['E#4', 'G#4', 'C#5']	['m3', 'm6']	[False, False, False]	3.0	1.5	2.0	I	3.0	('E#', 'G#', 'C#')	E#	G#	C#	C#	C#	1.0	maj	(1, 5, 8)	C#	C#	1	None	False	['E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#']	0.0	0.0	0.0	0.0
3.75	1.5	3.0	['E#4', 'G#4', 'C#5']	['m3', 'm6']	[False, False, False]	3.0	1.5	2.0	I	3.0	('E#', 'G#', 'C#')	E#	G#	C#	C#	C#	1.0	maj	(1, 5, 8)	C#	C#	1	None	False	['E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#']	0.0	0.0	0.0	0.0
3.875	1.5	3.0	['E#4', 'G#4', 'C#5']	['m3', 'm6']	[False, False, False]	3.0	1.5	2.0	I	3.0	('E#', 'G#', 'C#')	E#	G#	C#	C#	C#	1.0	maj	(1, 5, 8)	C#	C#	1	None	False	['E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#']	0.0	0.0	0.0	0.0
4.0	1.5	3.0	['E#4', 'G#4', 'C#5']	['m3', 'm6']	[False, False, False]	3.0	1.5	2.0	I	4.0	('E#', 'G#', 'C#')	E#	G#	C#	C#	C#	1.0	maj	(1, 5, 8)	C#	C#	1	None	False	['E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#']	0.0	0.0	0.0	0.0
4.125	1.5	3.0	['E#4', 'G#4', 'C#5']	['m3', 'm6']	[False, False, False]	3.0	1.5	2.0	I	4.0	('E#', 'G#', 'C#')	E#	G#	C#	C#	C#	1.0	maj	(1, 5, 8)	C#	C#	1	None	False	['E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#']	0.0	0.0	0.0	0.0
4.25	1.5	3.0	['E#4', 'G#4', 'C#5']	['m3', 'm6']	[False, False, False]	3.0	1.5	2.0	I	4.0	('E#', 'G#', 'C#')	E#	G#	C#	C#	C#	1.0	maj	(1, 5, 8)	C#	C#	1	None	False	['E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#']	0.0	0.0	0.0	0.0
4.375	1.5	3.0	['E#4', 'G#4', 'C#5']	['m3', 'm6']	[False, False, False]	3.0	1.5	2.0	I	4.0	('E#', 'G#', 'C#')	E#	G#	C#	C#	C#	1.0	maj	(1, 5, 8)	C#	C#	1	None	False	['E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#', 'E#', 'G#', 'C#']	0.0	0.0	0.0	0.0
4.5	1.5	4.0	['F#4', 'A#4', 'C#5']	['M3', 'P5']	[True, True, True]	4.0	1.5	3.0	IV	0.0	('F#', 'A#', 'C#')	F#	A#	C#	F#	F#	0.0	maj	(1, 6, 10)	C#	C#	4	None	False	['F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#']	0.0	0.0	0.0	0.0
4.625	1.5	4.0	['F#4', 'A#4', 'C#5']	['M3', 'P5']	[False, False, False]	4.0	1.5	3.0	IV	1.0	('F#', 'A#', 'C#')	F#	A#	C#	F#	F#	0.0	maj	(1, 6, 10)	C#	C#	4	None	False	['F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#']	0.0	0.0	0.0	0.0
4.75	1.5	4.0	['F#4', 'A#4', 'C#5']	['M3', 'P5']	[False, False, False]	4.0	1.5	3.0	IV	2.0	('F#', 'A#', 'C#')	F#	A#	C#	F#	F#	0.0	maj	(1, 6, 10)	C#	C#	4	None	False	['F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#', 'F#', 'A#', 'C#']	0.0	0.0	0.0	0.0
